,platform,board,thread_no,header,body
78,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116203"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116203"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 07:52:52</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>d346e4</span><span style=""text-align:left;display:none;"">
(10)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116203"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116203"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116203</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116143"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116143</a></div>"
79,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116205"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116205"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Breadbox</span><span style=""text-align:left;color:rgb(34, 136, 84);"">!!y.qSNfMtP2</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 07:53:39</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>1beb61</span><span style=""text-align:left;display:none;"">
(10)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116205"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116205"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116205</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116175"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116175</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">you have to go back</div>"
80,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116208"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116208"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;""></span><span style=""text-align:left;color:rgb(34, 136, 84);"">!!kbvlV7KFqE</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 07:54:21</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>1beb61</span><span style=""text-align:left;display:none;"">
(10)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116208"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116208"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116208</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">test</div>"
81,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116226"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116226"" style=""text-align:left;display:inline;""><a href=""mailto:sage"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""><span style=""text-align:left;font-weight:bold;color:rgb(52, 52, 92);"">Anonymous</span></a>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 08:07:14</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>1c91e1</span><span style=""text-align:left;display:none;"">
(11)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116226"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116226"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116226</a><span style=""text-align:left;font-size:10px;word-wrap:break-word;""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116229"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);font-size:10px;margin-left:5px;"" target=""_blank"">&gt;&gt;11116229</a>
</span>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Look niggers. This account has 11k+ followers. Most of them are fake accounts. There are maybe 500 real accounts - his target audience. He uses the thousands of fake Twitter followers to give himself an aura of credibility. This is an unethical social media marketing method to build a personal or corporate brand. Whether you believe Q is Baked Alaska or not (he is!), Q is a certainly a disinformation agent using marketing tricks. This is how the <span style=""text-align:left;background-color: rgb(250, 248, 248); color:rgb(48, 96, 168);padding: 0px 1px; "">(((Deep State)))</span> works.</div><div style=""text-align:left;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Hope you get rape, Baked.</div>"
82,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116229"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116229"" style=""text-align:left;display:inline;""><a href=""mailto:sage"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""><span style=""text-align:left;font-weight:bold;color:rgb(52, 52, 92);"">Anonymous</span></a>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 08:08:59</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>1c91e1</span><span style=""text-align:left;display:none;"">
(11)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116229"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116229"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116229</a><span style=""text-align:left;font-size:10px;word-wrap:break-word;""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116259"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);font-size:10px;margin-left:5px;"" target=""_blank"">&gt;&gt;11116259</a>
</span>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116226"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116226</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">And look: Within 10 minutes of exposing Q as Baked that fagget says not to trust what you read from or about Q tonight LOL </div><div style=""text-align:left;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Game over.</div>"
83,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116239"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116239"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 08:14:57</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>1c91e1</span><span style=""text-align:left;display:none;"">
(11)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116239"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116239"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116239</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">You're cancer, Baked.</div>"
84,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116248"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116248"" style=""text-align:left;display:inline;""><a href=""mailto:sage"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""><span style=""text-align:left;font-weight:bold;color:rgb(52, 52, 92);"">Anonymous</span></a>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 08:19:45</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>83c5c1</span><span style=""text-align:left;display:none;"">
(1)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116248"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116248"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116248</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116018"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116018</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">This.  Fucking Qfags are cancerous thread-derailing niggers and need to either fuck off to a containment zone or stop their LARP entirely.</div>"
85,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116259"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116259"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 08:22:33</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>d346e4</span><span style=""text-align:left;display:none;"">
(10)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116259"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116259"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116259</a><span style=""text-align:left;font-size:10px;word-wrap:break-word;""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116271"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);font-size:10px;margin-left:5px;"" target=""_blank"">&gt;&gt;11116271</a>
<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116273"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);font-size:10px;margin-left:5px;"" target=""_blank"">&gt;&gt;11116273</a>
</span>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116229"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116229</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Are you having fun pretending people are listening to you? Cbts doesnt care who Q is. They follow Q like Jesus. If you tell them Baked is Q and prove it, they will follow Baked like Jesus. They are zealots. They dont give a fuck. Q gives them disinfo left and right and they still follow him like Jesus. Q could piss on their moms and they would follow him like Jesus. We are witnessing some strange shit. You better up your game if you want to even make a dent in their faith.</div>"
86,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116271"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116271"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 08:27:07</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>1c91e1</span><span style=""text-align:left;display:none;"">
(11)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116271"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116271"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116271</a>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116259"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116259</a></div><div style=""text-align:left;color:rgb(120, 153, 34);direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">&gt;haha it doesn't matter that Baked Alaska is Q and just spreading disinfo! </div><div style=""text-align:left;color:rgb(120, 153, 34);direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">&gt;You cant stop the machine, goyim!</div><div style=""text-align:left;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">lol I'm not here for the Boomers, the Christian Zionists, or the low IQ masses. Not yet, anyway. Right now I need the elect. Before the redpill can be given to the masses those keeping them asleep must be handled, otherwise as you said, they are and will remain zealots.I I Only a handful of good people are needed to thoroughly stop the agents of deception and chaos. I'm here for the elect, anon, and there aren't many!</div>"
87,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116273"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116273"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 08:27:52</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>6915e4</span><span style=""text-align:left;display:none;"">
(13)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116273"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116273"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116273</a><span style=""text-align:left;font-size:10px;word-wrap:break-word;""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116290"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);font-size:10px;margin-left:5px;"" target=""_blank"">&gt;&gt;11116290</a>
</span>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116259"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116259</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">maybe Q is the false prophet</div>"
88,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116281"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116281"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 08:31:11</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>c9c7d4</span><span style=""text-align:left;display:none;"">
(1)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116281"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116281"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116281</a><span style=""text-align:left;font-size:10px;word-wrap:break-word;""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116288"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);font-size:10px;margin-left:5px;"" target=""_blank"">&gt;&gt;11116288</a>
</span>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116179"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116179</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">So, who is Baked Alpacas? Seems like a bot randomly tweeting the tweets of someones account from a year ago. I don’t have access to Baked Alaska’s old tweets, but it seems like the obvious choice.</div>"
89,8chan,pol,11113218,"<a style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);margin: 0px; "" target=""_blank""></a><input type=""checkbox"" name=""delete_11116288"" value="""" style=""text-align:left;float:left;display:none;margin: 1px 6px 0px 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23"" title=""Post menu"" style=""color:rgb(52, 52, 92);width:15px;text-align:center;font-size:10pt;opacity:0.8;text-decoration:none;display:inline-block;margin: -6px 0px 0px -5px; "" target=""_blank"">▶</a><label for=""delete_11116288"" style=""text-align:left;display:inline;""><span style=""text-align:left;color:rgb(17, 119, 67);font-weight:bold;"">Anonymous</span>&nbsp;
<time title=""1 day ago"" style=""text-align:left;direction:ltr;unicode-bidi:embed;"">01/04/18 (Thu) 08:34:07</time></label>
<span style=""text-align:left;cursor:pointer;white-space:nowrap;""><span style=""""> ID: </span>1c91e1</span><span style=""text-align:left;display:none;"">
(11)</span>&nbsp;<a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116288"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">No.</a><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%23q11116288"" style=""text-align:left;text-decoration:none;color:inherit;margin: 0px; padding: 0px; "" target=""_blank"">11116288</a><span style=""text-align:left;font-size:10px;word-wrap:break-word;""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116302"" style=""text-align:left;text-decoration:underline;color:rgb(52, 52, 92);font-size:10px;margin-left:5px;"" target=""_blank"">&gt;&gt;11116302</a>
</span>","<div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; ""><a href=""https://archive.is/o/S5DtP/https://8ch.net/pol/res/11113218.html%2311116281"" style=""text-align:left;text-decoration:underline;color:rgb(221, 0, 0);"" target=""_blank"">&gt;&gt;11116281</a></div><div style=""text-align:left;direction:ltr;display:block;line-height:1.16em;font-size:13px;min-height:1.16em;margin: 0px; "">Baked is a Spencer/Dugin fellow. He uses Twitter software to mass create accounts, then he pays for tons of fake followers, and then he begins collecting real followers (typically within the 500-1000 follower range per account). He repeats this process until he has 50k-100k real followers between innumerable accounts. And finally he uses his various fake accounts to spread disinformation, each tweet backed up by his other accounts, in an attempt to manufacture viralness. It's a typical marketing trick.</div>"
